,content,individual,groups,religion/creed,race/ethnicity,politics
11909,cái đảng đồi bại thối nát,0,0,0,0,3
11910,đồi bại cái đảng thối nát,0,0,0,0,3
11911,cái đồi bại đảng thối nát,0,0,0,0,3
11912,thối nát đảng cái,0,0,0,0,3
11913,đảng cái thối nát,0,0,0,0,3
11914,cái thối nát đảng,0,0,0,0,3
11915,đảng cái thối nát,0,0,0,0,3
11916,cái thối nát đảng,0,0,0,0,3
11917,cái thối nát đảng,0,0,0,0,3
11918,thối nát đảng cái,0,0,0,0,3
11919,cái thối nát đảng,0,0,0,0,3
11920,cái đảng thối nát,0,0,0,0,3
11921,cái đảng thối nát,0,0,0,0,3
11922,cái đảng thối nát,0,0,0,0,3
11923,cái đảng,0,0,0,0,3
11924,cái đảng thối nát,0,0,0,0,3
11925,cái đảng thối nát,0,0,0,0,3
11926,cái đảng thối nát,0,0,0,0,3
11927,cái đảng thối nát,0,0,0,0,3
11928,hà .... tụi thân cộng sói đói ... rình,0,0,0,0,3
11929,hà .... tụi thân cộng sói đói ... rình mò,0,0,0,0,3
11930,hà .... tụi thân cộng sói đói ... rình,0,0,0,0,3
11931,hà .... tụi thân tổng sói đói ... rình rập,0,0,0,0,3
11932,hà .... tụi thân cộng chó sói đói ... rình rập,0,0,0,0,3
11933,hà .... tụi thân cộng sói đói ... rình,0,0,0,0,3
11934,hà .... tụi thân cộng sói đói ... rình bắt,0,0,0,0,3
11935,hà .... tụi thân gộp sói đói ... rình rập,0,0,0,0,3
11936,hà .... bọn tụi thân cộng sói đói ... rình rập,0,0,0,0,3
11937,hà ... rình . tụi thân cộng sói đói ... rình rập,0,0,0,0,3
11938,tổng hà .... tụi thân cộng sói đói ... rình rập,0,0,0,0,3
11939,hà .... tụi thân cộng rình sói đói ... rình rập,0,0,0,0,3
11940,hà .... tụi thân cộng sói rình đói ... rình rập,0,0,0,0,3
11941,hà .... tụi thân cộng sói đói ... tổng rình rập,0,0,0,0,3
11942,hà .... tụi tổng thân cộng sói đói ... rình rập,0,0,0,0,3
11943,hà .... tụi thân cộng sói đói ... rình rập,0,0,0,0,3
11944,hà .... tụi thân cộng sói đói ... rình rập,0,0,0,0,3
11945,hà .... tụi thân cộng sói ... đói rình rập,0,0,0,0,3
11946,hà .... tụi sói cộng thân đói ... rình rập,0,0,0,0,3
11947,hà .... đói thân cộng sói tụi ... rình rập,0,0,0,0,3
11948,hà .... cộng thân tụi sói đói ... rình rập,0,0,0,0,3
11949,hà .... tụi cộng thân sói đói ... rình rập,0,0,0,0,3
11950,hà .... tụi thân cộng ... sói đói rình rập,0,0,0,0,3
11951,sói hà .... tụi thân cộng đói ... rình rập,0,0,0,0,3
11952,.... tụi thân cộng sói đói ... rình rập,0,0,0,0,3
11953,hà .... thân cộng sói đói ... rình rập,0,0,0,0,3
11954,. tụi thân cộng sói đói ... rình rập,0,0,0,0,3
11955,hà .... tụi thân sói đói rình rập,0,0,0,0,3
11956,hà .... tụi thân cộng sói đói ... rình rập,0,0,0,0,3
11957,hà .... tụi thân cộng sói đói ... rình rập,0,0,0,0,3
11958,hà .... tụi thân cộng sói đói ... rình rập,0,0,0,0,3
11959,hà .... tụi thân cộng sói đói ... rình rập,0,0,0,0,3
11960,bộ phép phủ . của bộ quan hệ trị bốc hơi đéo dám quyết !,0,0,0,0,2
11961,bộ giềng phủ . của bộ trị bố đéo dám bôi !,0,0,0,0,2
11962,bộ phép phủ . của bộ trị bốc hơi đéo mạo muội quyết !,0,0,0,0,2
11963,bộ giềng phủ . của bộ trị bốc hơi đéo dám quyết !,0,0,0,0,2
11964,bộ phép quyền . của bộ trị bố đéo dám quyết !,0,0,0,0,2
11965,phép quyền . của trị bố đéo dám quyết !,0,0,0,0,2
11966,bộ giềng quyền . của bộ trị bố đéo dám quyết !,0,0,0,0,2
11967,bộ kỉ cương phủ . của bộ trị bốc hơi đéo dám quyết !,0,0,0,0,2
11968,bộ phép phủ . mạo phạm của bộ trị bố đéo dám quyết mạo phạm !,0,0,0,0,2
11969,bộ phép phủ . của bộ trị bố đéo dám quyết !,0,0,0,0,2
11970,bộ phép phủ . của bộ trị bố đéo bốc hơi dám quyết !,0,0,0,0,2
11971,bộ phép phủ . của bộ trị bố đéo dám quyết !,0,0,0,0,2
11972,bộ phép phủ . của bộ trị quyền bố đéo dám quyết !,0,0,0,0,2
11973,bộ quan hệ trị phép phủ . của bộ trị bố đéo dám quyết !,0,0,0,0,2
11974,bộ quyền phép phủ . của bộ trị bố đéo dám quyết !,0,0,0,0,2
11975,bộ quan hệ trị phép phủ . của bộ trị bố đéo dám quyết !,0,0,0,0,2
11976,bố phép phủ . bộ trị của bộ đéo dám quyết !,0,0,0,0,2
11977,bộ phủ . của bộ trị phép bố đéo dám quyết !,0,0,0,0,2
11978,bộ phép phủ . của bộ trị bố đéo dám quyết !,0,0,0,0,2
11979,bộ trị phép của . phủ bộ bố đéo dám quyết !,0,0,0,0,2
11980,bộ dám phép phủ . của bộ trị bố đéo quyết !,0,0,0,0,2
11981,bộ đéo phép phủ ! của bộ trị bố dám quyết .,0,0,0,0,2
11982,bộ của phép phủ . bộ trị bố đéo dám quyết !,0,0,0,0,2
11983,bộ phép . phủ của bộ trị bố đéo dám quyết !,0,0,0,0,2
11984,bộ phép phủ . của bộ trị bố đéo dám quyết !,0,0,0,0,2
11985,bộ phép phủ . của bộ trị bố đéo quyết !,0,0,0,0,2
11986,bộ phép phủ . bộ trị bố đéo dám quyết,0,0,0,0,2
11987,bộ phép phủ . của bộ trị bố đéo dám !,0,0,0,0,2
11988,bộ phép phủ . của bộ trị bố đéo dám quyết !,0,0,0,0,2
11989,bộ phép phủ . của bộ trị bố dám quyết !,0,0,0,0,2
11990,bộ phép phủ . của bộ trị bố đéo dám quyết,0,0,0,0,2
11991,bộ phép phủ . của trị bố đéo dám quyết !,0,0,0,0,2
11992,"phải chính phủ tặng thủ tướng thù lao 2 10 triệu tiền tặng , thực tế tiền túi !",0,0,0,0,3
11993,"phải chính phủ tặng nguyên thủ thù lao hai chục triệu tiền tặng , hiện trạng tiền túi !",0,0,0,0,3
11994,"phải chính phủ tặng nguyên thủ lương hai chục cầu tiền tặng , hiện trạng tiền túi !",0,0,0,0,3
11995,"phải chính phủ tặng thủ tướng thù lao kì hai chục triệu tiền tặng , hiện trạng tiền túi !",0,0,0,0,3
11996,"phải chính phủ cúng thủ tướng lương ii chục triệu tiền cúng , thực tế tiền túi !",0,0,0,0,3
11997,"phải chính phủ tặng nguyên thủ lương 2 chục triệu tiền tặng , hiện trạng tiền túi !",0,0,0,0,3
11998,"phải chính phủ tặng thủ tướng thù lao cặp chục cầu tiền tặng , thực tế tiền túi !",0,0,0,0,3
11999,"phải chính phủ tặng nguyên thủ thù lao hai chục cầu tiền tặng , thực tế tiền túi !",0,0,0,0,3
12000,"phải chính phủ tặng thủ tướng lương hai chục triệu tung sở hữu tiền tặng , thực tế tiền túi phát âm !",0,0,0,0,3
12001,"phải chính phủ tặng thủ tướng lương hai chục triệu tiền tặng , thực tế dâng dâng tiền túi !",0,0,0,0,3
12002,"phải chính phủ tặng gọi thủ tướng lương thù lao hai chục triệu tiền tặng , thực tế tiền túi !",0,0,0,0,3
12003,"phải chính phủ tặng thủ tướng lương hai hiện trạng chục triệu dâng gọi tiền tặng , thực tế tiền túi !",0,0,0,0,3
12004,"phải ngừng chính phủ tặng thủ tướng lương mười hai chục triệu tiền tặng , thực tế tiền túi !",0,0,0,0,3
12005,"2 mười phải chính phủ tặng thủ tướng lương hai chục triệu tiền tặng , thực tế tiền túi !",0,0,0,0,3
12006,"phải chính phủ tặng thủ tướng lương hai chục triệu mười tiền tặng , thực tế mười tiền túi !",0,0,0,0,3
12007,"phải chính phủ tặng thủ tướng lương hai chục triệu dâng tiền tặng , thực tế nguyên thủ mười tiền túi !",0,0,0,0,3
12008,"phải chính phủ tặng thủ tướng tiền túi hai chục triệu tiền tặng , thực tế ! lương",0,0,0,0,3
12009,"chính phủ tặng lương hai chục triệu thủ tướng phải tiền tặng , thực tế tiền túi !",0,0,0,0,3
12010,"phải tặng chính phủ tặng hai lương thủ tướng chục triệu tiền , thực tế ! tiền túi",0,0,0,0,3
12011,"phải chính phủ tặng thủ tướng lương hai chục tiền tặng , thực tế triệu tiền túi !",0,0,0,0,3
12012,"phải chính phủ tặng thủ tướng lương hai chục tiền tặng , thực tế triệu tiền túi !",0,0,0,0,3
12013,"phải chính phủ tặng lương hai chục triệu tiền tặng , thực tế thủ tướng tiền túi !",0,0,0,0,3
12014,"phải thực tế chính phủ tặng ! thủ tướng lương hai chục triệu tiền tặng , tiền túi",0,0,0,0,3
12015,"phải chính phủ tặng thủ tướng lương hai triệu tiền tặng , thực tế chục tiền túi !",0,0,0,0,3
12016,"phải chính phủ tặng thủ tướng lương hai chục triệu tiền , thực tế tiền túi !",0,0,0,0,3
12017,"phải chính phủ thủ tướng lương hai chục tiền tặng , thực tế tiền túi",0,0,0,0,3
12018,"phải chính phủ tặng thủ tướng lương hai chục triệu tiền tặng , thực tế tiền túi !",0,0,0,0,3
12019,"phải chính phủ tặng thủ tướng lương hai triệu tiền tặng , thực tế tiền túi !",0,0,0,0,3
12020,"phải chính phủ tặng thủ tướng lương hai triệu tiền tặng , thực tế tiền túi !",0,0,0,0,3
12021,"phải chính phủ tặng thủ tướng lương chục triệu tặng , thực tế tiền túi !",0,0,0,0,3
12022,phải chính phủ tặng thủ tướng lương hai chục triệu tặng thực tế tiền túi !,0,0,0,0,3
12023,"phải chính phủ tặng thủ tướng lương hai chục triệu tặng , thực tế tiền túi",0,0,0,0,3
12024,"dân bớt xoắn ốc thực đấy . ngầm đố . nát ve bét . đừng mơ , iii xác định nghề liên , tao thể thao điện tử",0,0,0,0,3
12025,"dân bớt xoắn hình trôn ốc thực đấy . ngầm đố . gãy bét . đừng mơ , 3 xác định nghề liên , tao lạng",0,0,0,0,3
12026,"dân bớt xoắn đấy . bí mật đố . quyền gãy bọ ve . đừng mơ quyền , 3 xác định nghề liên quyền , tao g",0,0,0,0,3
12027,"dân bớt xoắn trôn ốc thực đấy . ngầm đố . nát bọ bét . đừng mơ , tam xác định nghiệp mày liên , tao g",0,0,0,0,3
12028,"dân xoắn hình trôn ốc thực đấy . ngầm đố . quyền nát ve . đừng mơ quyền , 3 vạch nghề liên quyền , tao g",0,0,0,0,3
12029,"dân bớt xoắn hình trôn ốc chân thực đấy . ngầm đố . nát bét . đừng chiêm bao , 3 nghề nghiệp liên , tao g",0,0,0,0,3
12030,"dân bớt xoắn đấy . kín đáo đố . đứt ve bét . đừng mơ , tam xác định nghề liên , tao g",0,0,0,0,3
12031,"dân bớt xoắn thực đấy . kín đáo đố . phủ nát bọ ve . đừng mơ phủ , 3 xác định nghề nghìn liên phủ , tao g",0,0,0,0,3
12032,"dân bớt xoắn thực đấy . gia nhập ngầm đố . ngon nát bét . đừng mơ , 3 xác định nghề liên quyền , tao g",0,0,0,0,3
12033,"dân bớt xoắn thực đấy . ngầm đố . định nát bét . đừng mơ , 3 định xác định nghề lạng liên , tao g",0,0,0,0,3
12034,"sở hữu dân bớt xoắn thực đấy . ngầm đố . nát bét . đừng mơ , xoắn ốc 3 xác định sở hữu nghề liên nghiệp xoắn , tao g",0,0,0,0,3
12035,"mọc dân bớt xoắn nghiệp thực đấy . ngầm đố ve . nát bét . đừng quyền mơ , 3 xác định nghề dân liên , tao g",0,0,0,0,3
12036,"dân bớt xoắn thực đấy . ngầm đố cung . nát bét . đừng mơ , 3 ngon xác định gia nhập nghề liên , tao g",0,0,0,0,3
12037,"dân bớt xoắn thực đấy . ngầm đố . quyền nát bét . phát âm đừng mơ , 3 phát xác định nghề nghiệp liên , tao g",0,0,0,0,3
12038,"vỡ dân bớt xoắn thực cung đấy . ngầm đố . nát bét . đừng mơ , 3 xác định nghề liên định , tao g",0,0,0,0,3
12039,"dân bớt xoắn thực đấy . ngầm đố . nát bét . đừng mơ xoắn ốc , mơ 3 xác định nghề ngon liên , tao g",0,0,0,0,3
12040,"dân bớt xoắn mơ đấy . g 3 . nát bét . đừng thực , đố xác định nghề liên , tao ngầm",0,0,0,0,3
12041,"dân bớt xoắn mơ thực . nát ngầm đố . bét đấy . đừng , 3 xác định nghề tao liên , g",0,0,0,0,3
12042,". bớt xoắn thực đấy 3 ngầm đố nát bét .. đừng mơ , dân xác định nghề liên tao , g",0,0,0,0,3
12043,"dân bớt xoắn thực đấy . ngầm đố .. bét nát đừng mơ , 3 liên nghề , xác định tao g",0,0,0,0,3
12044,"dân bớt xoắn , thực đấy . ngầm đố . nát bét . đừng mơ 3 xác định nghề g liên , tao",0,0,0,0,3
12045,"dân bớt xoắn thực đấy . ngầm 3 đố . nát bét . g đừng mơ , , xác định liên nghề tao",0,0,0,0,3
12046,"bớt xoắn thực đấy . đố . dân nát mơ . đừng ngầm bét , 3 xác định nghề liên , tao g",0,0,0,0,3
12047,"tao dân bớt xoắn thực đấy .. ngầm nát bét . đố mơ , đừng 3 xác định nghề liên , g",0,0,0,0,3
12048,"dân bớt xoắn thực đấy . ngầm đố nát bét đừng mơ , xác định nghề liên , tao g",0,0,0,0,3
12049,"dân bớt xoắn thực đấy . ngầm đố . nát bét . đừng mơ , 3 xác định nghề liên , tao g",0,0,0,0,3
12050,"dân bớt xoắn thực . ngầm đố . nát bét . đừng mơ , 3 xác định liên , tao g",0,0,0,0,3
12051,"dân bớt xoắn thực đấy . ngầm đố . nát bét . mơ 3 xác định nghề liên , tao g",0,0,0,0,3
12052,"dân bớt xoắn thực đấy . ngầm đố . nát bét . đừng mơ , 3 nghề liên , tao g",0,0,0,0,3
12053,"dân bớt đấy . ngầm đố . nát bét . đừng mơ , 3 xác định liên , tao g",0,0,0,0,3
12054,"dân bớt xoắn thực . ngầm đố . nát bét . đừng mơ , xác định nghề liên , tao g",0,0,0,0,3
12055,"dân bớt xoắn thực đấy ngầm đố . nát bét . đừng mơ , 3 xác định nghề liên , tao g",0,0,0,0,3
12056,nước màu la màu la . nhờ ơn cộng sảng vầy,0,0,0,0,3
12057,nước màu la màu la . nhờ ân điển cộng sảng vầy,0,0,0,0,3
12058,nước màu la màu la . nhờ ơn cứu rỗi cộng sảng vầy,0,0,0,0,3
12059,nước tiền la tiền la . nhờ ơn cộng sảng vầy,0,0,0,0,3
12060,nước màu la màu la . nhờ ơn cứu rỗi cộng sảng vầy,0,0,0,0,3
12061,nước màu la màu la . nhờ ơn cộng sảng vầy,0,0,0,0,3
12062,nước màu la màu la . nhờ ơn cộng sảng vầy,0,0,0,0,3
12063,nước tiền la tiền la . nhờ ơn cộng sảng vầy,0,0,0,0,3
12064,nước màu la màu tiền la . nhờ ơn cộng sảng vầy,0,0,0,0,3
12065,nước màu la màu la . nhờ ơn cộng sảng ân điển vầy,0,0,0,0,3
12066,sở hữu nước màu la màu la . nhờ ơn cộng sảng vầy,0,0,0,0,3
12067,nước sở hữu màu la màu la . nhờ ơn cộng sảng vầy,0,0,0,0,3
12068,nước màu la màu tiền la . nhờ ơn cộng sảng vầy,0,0,0,0,3
12069,nước màu la hét màu la . nhờ ơn cộng sảng vầy,0,0,0,0,3
12070,nước cộng sảng màu la màu la . nhờ ơn cộng sảng vầy,0,0,0,0,3
12071,nước màu la màu tiền la . nhờ ơn cộng sảng vầy,0,0,0,0,3
12072,nước màu la màu . la nhờ ơn cộng sảng vầy,0,0,0,0,3
12073,nước màu la màu la . vầy ơn cộng sảng nhờ,0,0,0,0,3
12074,nước màu la màu la cộng sảng nhờ ơn . vầy,0,0,0,0,3
12075,nước cộng sảng màu la màu la . nhờ ơn vầy,0,0,0,0,3
12076,nước màu la màu la . nhờ cộng sảng ơn vầy,0,0,0,0,3
12077,nước màu la màu vầy . nhờ ơn cộng sảng la,0,0,0,0,3
12078,nước màu la màu la . nhờ ơn cộng sảng vầy,0,0,0,0,3
12079,nước ơn la màu la . nhờ màu cộng sảng vầy,0,0,0,0,3
12080,nước màu la màu la nhờ ơn cộng sảng vầy,0,0,0,0,3
12081,nước màu la màu la . nhờ ơn cộng sảng vầy,0,0,0,0,3
12082,nước màu la màu la . ơn cộng sảng vầy,0,0,0,0,3
12083,nước màu la màu la . nhờ ơn vầy,0,0,0,0,3
12084,nước màu la màu la . nhờ ơn cộng sảng vầy,0,0,0,0,3
12085,nước màu la màu . ơn cộng sảng vầy,0,0,0,0,3
12086,nước màu la màu la . nhờ ơn cộng sảng vầy,0,0,0,0,3
12087,nước màu la màu la . nhờ ơn cộng sảng vầy,0,0,0,0,3
12088,hãy ánh đảng quên đi khiển trách công sống .,0,0,0,0,1
12089,hãy ánh đảng la đi bất công sống .,0,0,0,0,1
12090,hãy ánh đảng quên bất công sống .,0,0,0,0,1
12091,hãy ánh đảng quên đi bất công đời .,0,0,0,0,1
12092,hãy ánh đảng quên đi bất công đời .,0,0,0,0,1
12093,hãy ánh đảng quên đi phạt bất công sống .,0,0,0,0,1
12094,hãy ánh đảng quên tù bất công sống .,0,0,0,0,1
12095,hãy ánh đảng la đi bất công sống .,0,0,0,0,1
12096,hãy ánh đảng định quên đi bất công sống .,0,0,0,0,1
12097,hãy khoái ánh đảng quên đi bất công sống .,0,0,0,0,1
12098,hãy ánh đảng quên đi bất công sống .,0,0,0,0,1
12099,hãy ánh đảng quên đi bất công sống .,0,0,0,0,1
12100,hãy ánh đảng quên đi bất công sống .,0,0,0,0,1
12101,hãy ánh đảng quên khoái đi bất công sống .,0,0,0,0,1
12102,hãy ánh đảng quên đi bất công sống . la,0,0,0,0,1
12103,hãy ánh đảng quên đi bất công sống .,0,0,0,0,1
12104,hãy ánh bất công quên đi đảng sống .,0,0,0,0,1
12105,hãy ánh đảng quên sống bất công đi .,0,0,0,0,1
12106,hãy . ánh đảng quên đi bất công sống,0,0,0,0,1
12107,hãy ánh đảng sống quên đi bất công .,0,0,0,0,1
12108,hãy ánh bất công đảng quên đi sống .,0,0,0,0,1
12109,hãy ánh đảng quên đi bất công sống .,0,0,0,0,1
12110,hãy ánh đảng quên đi bất công sống .,0,0,0,0,1
12111,quên ánh đảng hãy đi bất công sống .,0,0,0,0,1
12112,hãy ánh đảng bất công sống .,0,0,0,0,1
12113,hãy đảng quên đi bất công sống .,0,0,0,0,1
12114,hãy ánh đảng đi bất công sống .,0,0,0,0,1
12115,hãy ánh đảng quên bất công sống .,0,0,0,0,1
12116,hãy ánh đảng quên đi bất công sống .,0,0,0,0,1
12117,hãy ánh đảng quên đi bất công sống .,0,0,0,0,1
12118,ánh đảng quên đi bất công sống .,0,0,0,0,1
12119,hãy đảng đi bất công sống .,0,0,0,0,1
12120,cái doanh nghiệp trách nhiệm hữu hạn dacosan rước giặc,0,0,0,0,3
12121,cái doanh nghiệp trách nhiệm hữu hạn dacosan rước giặc,0,0,0,0,3
12122,cái doanh nghiệp trách nhiệm hữu hạn dacosan rước giặc,0,0,0,0,3
