,content,individual,groups,religion/creed,race/ethnicity,politics
626,"day la y dang tam huyet tán rat nhieu tri thuc : phai dan chong hoa thi moi bao ve duoc dắt tap , nhung lai nhu kien sống van chua tinh , ho vua dien nuoc chu “ hinh bo “ ma ke khung bo khung cam co vang !",0,0,0,0,3
627,"khung la y kien tam huyet tán chu nhieu tri thuc vua phai dan rat hoa thi moi bao ma bo nuoc , nhung hinh nhu dang sống van chua tinh , ho : dien tap chong “ khung bo “ ve duoc ke day dắt lai cam co vang !",0,0,0,0,3
628,"day la y kien tam khung tán rat nhieu tri thuc cam phai dan chu hoa nhu moi bao ve duoc dắt nuoc , nhung hinh thi dang sống lai chua tinh , ho vua dien tap chong “ khung bo “ ma ke vang bo van : co huyet !",0,0,0,0,3
629,"day la nhu kien tam huyet tán rat lai tri vua : phai thi chu hoa dan moi bao ve duoc dắt nuoc , nhung “ y dang sống van chua tinh , ho thuc dien tap chong “ khung bo hinh ma ke khung bo nhieu cam co vang !",0,0,0,0,3
630,"day chu y : tam huyet tán dang nhieu tri van kien phai dan la hoa thi moi bao ve duoc dắt nuoc , nhung hinh nhu rat sống thuc chua tinh , vang vua dien tap chong “ khung bo “ ma ke khung bo lai cam co ho !",0,0,0,0,3
631,"la thuc “ kien tam tri tán rat nhieu huyet day : phai dan chu hoa thi moi bao ve duoc dắt nuoc , nhung hinh nhu dang sống van chua tinh , ho vua dien tap chong lai khung bo “ ma ke khung bo y cam co vang !",0,0,0,0,3
632,"day la y kien tam huyet tán rat tri thuc phai dan chu thi moi bao ve duoc dắt nuoc , nhung hinh nhu dang sống chua tinh , ho vua dien tap chong “ khung bo “ ma ke khung bo cam co vang !",0,0,0,0,3
633,"day y kien tam huyet tán rat nhieu tri thuc : phai dan chu hoa thi bao ve duoc nuoc , nhung nhu dang sống van tinh , ho vua dien chong “ ma ke khung bo lai cam co vang !",0,0,0,0,3
634,"day la y tam huyet tán rat nhieu tri thuc : phai dan hoa thi moi bao ve duoc nuoc , nhung hinh nhu dang sống van chua tinh , ho dien tap chong “ khung bo “ ma ke khung bo lai cam co vang",0,0,0,0,3
635,"day la y kien tam huyet tán nhieu tri thuc : phai dan chu hoa thi moi bao ve duoc dắt nuoc , nhung hinh nhu dang sống van chua tinh , vua dien tap chong khung “ ma ke khung bo lai cam co vang !",0,0,0,0,3
636,"day la y kien tam huyet tán rat nhieu tri thuc : phai dan chu hoa thi moi bao ve duoc dắt nuoc , nhung hinh nhu dang sống van chua tinh ho dien tap chong khung ma ke khung bo lai cam co vang !",0,0,0,0,3
637,"day la y kien tam huyet nhieu tri : phai dan chu hoa thi moi bao ve duoc dắt , nhung hinh nhu dang van chua tinh , ho vua dien tap chong “ khung bo “ ma ke bo lai cam co vang !",0,0,0,0,3
638,"day y kien tam huyet tán rat nhieu tri : phai dan chu hoa thi dắt nuoc , nhung hinh nhu dang sống van chua tinh , ho vua dien tap chong “ khung bo “ ma bo lai cam co vang !",0,0,0,0,3
639,"la y kien huyet tán rat nhieu tri thuc : phai chu hoa thi moi bao ve duoc dắt nuoc , nhung hinh nhu dang sống van chua tinh , ho vua dien tap chong “ khung bo “ ma ke khung bo lai cam co !",0,0,0,0,3
640,cái phe thối nát,0,0,0,0,3
641,cái đảng phái thối nát,0,0,0,0,3
642,cái đảng đồi bại,0,0,0,0,3
643,cái đảng đồi bại,0,0,0,0,3
644,cái đảng đồi bại,0,0,0,0,3
645,cái đảng đồi bại,0,0,0,0,3
646,cái đảng đồi bại,0,0,0,0,3
647,cái đảng đồi bại,0,0,0,0,3
648,đồi bại cái đảng thối nát,0,0,0,0,3
649,phái cái đảng thối nát,0,0,0,0,3
650,cái đảng đồi bại thối nát,0,0,0,0,3
651,cái việc đảng thối nát,0,0,0,0,3
652,cái đồi bại đảng thối nát,0,0,0,0,3
653,cái phái đảng thối nát,0,0,0,0,3
654,cái phái đảng thối nát,0,0,0,0,3
655,cái việc đảng thối nát,0,0,0,0,3
656,đảng cái thối nát,0,0,0,0,3
657,thối nát đảng cái,0,0,0,0,3
658,cái thối nát đảng,0,0,0,0,3
659,cái thối nát đảng,0,0,0,0,3
660,cái thối nát đảng,0,0,0,0,3
661,đảng cái thối nát,0,0,0,0,3
662,cái thối nát đảng,0,0,0,0,3
663,thối nát đảng cái,0,0,0,0,3
664,cái đảng thối nát,0,0,0,0,3
665,cái đảng,0,0,0,0,3
666,cái đảng thối nát,0,0,0,0,3
667,cái đảng thối nát,0,0,0,0,3
668,cái đảng thối nát,0,0,0,0,3
669,cái đảng thối nát,0,0,0,0,3
670,cái đảng thối nát,0,0,0,0,3
671,cái đảng thối nát,0,0,0,0,3
672,àh ... . tụi thân tính tổng sói đói ... rình rập,0,0,0,0,3
673,àh ... . tụi thân gộp sói đói ... rình rập,0,0,0,0,3
674,àh ... . tụi thân cộng chó sói đói ... rình rập,0,0,0,0,3
675,àh ... . tụi thân tính tổng sói đói ... rình rập,0,0,0,0,3
676,àh ... . tụi thân cộng chó sói đói ... rình rập,0,0,0,0,3
677,àh ... . tụi thân lấy tổng sói đói ... rình rập,0,0,0,0,3
678,àh ... . tụi thân cộng chó sói đói ... rình rập,0,0,0,0,3
679,àh ... . tụi thân cộng chó sói đói ... rình rập,0,0,0,0,3
680,àh bọn ... . tụi thân cộng sói đói ... rình rập,0,0,0,0,3
681,àh ... . tụi thân cộng sói chó sói đói ... rình rập,0,0,0,0,3
682,àh ... . tụi thân cộng chó sói sói đói ... rình rập,0,0,0,0,3
683,chó sói àh ... . tụi thân cộng sói đói ... rình rập,0,0,0,0,3
684,àh ... rình . tụi thân cộng sói đói ... rình rập,0,0,0,0,3
685,àh ... . tụi thân cộng sói đói rình ... rình rập,0,0,0,0,3
686,àh tính tổng ... . tụi thân cộng sói đói ... rình rập,0,0,0,0,3
687,àh ... . tụi thân bọn cộng sói đói ... rình rập,0,0,0,0,3
688,. ... àh tụi thân cộng sói đói ... rình rập,0,0,0,0,3
689,àh ... . tụi cộng thân sói đói ... rình rập,0,0,0,0,3
690,àh ... . tụi thân cộng sói ... đói rình rập,0,0,0,0,3
691,àh ... . sói thân cộng tụi đói ... rình rập,0,0,0,0,3
692,àh ... . tụi thân sói cộng đói ... rình rập,0,0,0,0,3
693,àh ... ... tụi thân cộng sói đói . rình rập,0,0,0,0,3
694,àh ... . tụi ... cộng sói đói thân rình rập,0,0,0,0,3
695,àh đói . tụi thân cộng sói ... ... rình rập,0,0,0,0,3
696,àh ... . tụi thân cộng sói đói rình rập,0,0,0,0,3
697,àh ... . tụi thân sói đói ... rình rập,0,0,0,0,3
698,àh ... tụi thân cộng đói ... rình rập,0,0,0,0,3
699,àh ... . tụi thân cộng đói ... rình rập,0,0,0,0,3
700,àh ... . tụi thân cộng sói ... rình rập,0,0,0,0,3
701,àh ... . tụi thân cộng sói đói ... rình rập,0,0,0,0,3
702,àh ... . tụi thân cộng sói đói ... rình rập,0,0,0,0,3
703,àh ... . tụi thân cộng sói đói ... rình rập,0,0,0,0,3
704,bộ phép phủ . của bộ trị bốc hơi đéo dám quyết !,0,0,0,0,2
705,bộ phép phủ . của bộ trị bố đéo dám phết !,0,0,0,0,2
706,bộ phép phủ . của bộ chữa bố đéo dám quyết !,0,0,0,0,2
707,bộ phép phủ . của bộ trị bố đéo dám bôi !,0,0,0,0,2
708,bộ phép phủ . của bộ điều trị bố đéo dám quyết !,0,0,0,0,2
709,bộ phép phủ . của bộ trị bố đéo mạo muội quyết !,0,0,0,0,2
710,bộ phép bao quanh . của bộ trị bố đéo dám quyết !,0,0,0,0,2
711,bộ kỉ cương phủ . của bộ trị bố đéo dám quyết !,0,0,0,0,2
712,bộ phép phủ . của bộ trị bố đéo bôi dám quyết !,0,0,0,0,2
713,bộ phép phủ . của bộ trị bố đéo dám bôi quyết !,0,0,0,0,2
714,bộ phép phủ . của bộ trị bố đéo bốc hơi dám quyết !,0,0,0,0,2
715,bộ phép phủ . của bộ trị bố đéo chữa dám quyết !,0,0,0,0,2
716,bộ phép phủ . của bộ mạo phạm trị bố đéo dám quyết !,0,0,0,0,2
717,thuộc về bộ phép phủ . của bộ trị bố đéo dám quyết !,0,0,0,0,2
718,bộ phép phủ . của bao phủ bộ trị bố đéo dám quyết !,0,0,0,0,2
719,bộ chữa phép phủ . của bộ trị bố đéo dám quyết !,0,0,0,0,2
720,bộ dám phủ . của bộ trị bố đéo phép quyết !,0,0,0,0,2
721,bộ phép phủ . dám bộ trị bố đéo của quyết !,0,0,0,0,2
722,bộ phép phủ . của bộ bố trị đéo dám quyết !,0,0,0,0,2
723,bộ phủ phép . của bộ trị bố đéo dám quyết !,0,0,0,0,2
724,bộ phép phủ . của bộ trị ! đéo dám quyết bố,0,0,0,0,2
725,bộ phủ phép . của bộ trị bố đéo dám quyết !,0,0,0,0,2
726,bộ bố phủ . của bộ trị phép đéo dám quyết !,0,0,0,0,2
727,bộ phép phủ của . bộ trị bố đéo dám quyết !,0,0,0,0,2
728,bộ phép . của bộ trị bố đéo dám quyết !,0,0,0,0,2
729,bộ phép . của bố đéo dám quyết !,0,0,0,0,2
730,phép . của bộ trị bố đéo dám quyết !,0,0,0,0,2
731,bộ phép phủ . bộ bố đéo dám quyết !,0,0,0,0,2
732,bộ phép phủ . của bộ trị bố đéo dám quyết !,0,0,0,0,2
733,bộ phép phủ . của bộ trị đéo dám quyết !,0,0,0,0,2
734,bộ phép phủ . của bộ trị bố đéo dám quyết !,0,0,0,0,2
735,bộ phép phủ . của bộ trị bố đéo dám quyết !,0,0,0,0,2
736,"phải chính phủ tặng thủ tướng thù lao thường kì hai chục triệu tiền tặng , thực tế tiền túi ra !",0,0,0,0,3
737,"phải chính phủ tặng thủ tướng lương II chục triệu tiền tặng , thực tế tiền túi ra !",0,0,0,0,3
738,"phải chính phủ tặng thủ tướng lương hai chục cầu tiền tặng , thực tế tiền túi ra !",0,0,0,0,3
739,"phải chính phủ tặng thủ tướng lương hai số mười triệu tiền tặng , thực tế tiền túi ra !",0,0,0,0,3
740,"phải chính phủ cúng thủ tướng lương hai chục triệu tiền cúng , thực tế tiền túi ra !",0,0,0,0,3
741,"phải chính phủ tặng thủ tướng thù lao thường kì hai chục triệu tiền tặng , thực tế tiền túi ra !",0,0,0,0,3
742,"phải chính phủ tặng thủ tướng lương hai chục gọi tiền tặng , thực tế tiền túi ra !",0,0,0,0,3
743,"phải chính phủ hiến thủ tướng lương hai chục triệu tiền hiến , thực tế tiền túi ra !",0,0,0,0,3
744,"phải chính phủ tặng hiện trạng thủ tướng lương hai chục triệu tiền tặng , thực tế tiền túi ra !",0,0,0,0,3
745,"phải dâng chính phủ tặng thủ tướng lương hai chục triệu tiền tặng , thực tế tiền túi ra !",0,0,0,0,3
746,"phải chính phủ tặng thủ tướng lương hai chục triệu tiền tặng , dâng thực tế tiền túi ra !",0,0,0,0,3
747,"phải chính phủ tặng thủ tướng lương hai chục triệu gọi tiền tặng , thực tế tiền túi ra !",0,0,0,0,3
748,"phải chính phủ tặng dâng thủ tướng lương hai chục triệu tiền tặng , thực tế tiền túi ra !",0,0,0,0,3
749,"phải chính phủ tặng thủ tướng lương hai chục triệu tiền tặng , thực tế thù lao tiền túi ra !",0,0,0,0,3
750,"phải chính phủ tặng thủ tướng lương hai chục triệu dâng tiền tặng , thực tế tiền túi ra !",0,0,0,0,3
751,"phải chính phủ tặng thủ tướng lương hai chục triệu tiền tặng , thực tế tiền túi mười ra !",0,0,0,0,3
752,"phải chính phủ tặng lương thủ tướng hai chục triệu tiền tặng , thực tế tiền túi ra !",0,0,0,0,3
753,"phải chính phủ tiền thủ tướng lương hai chục triệu tặng tặng , thực tế tiền túi ra !",0,0,0,0,3
754,"phải chính phủ tặng thủ tướng lương hai chục triệu tặng tiền , thực tế tiền túi ra !",0,0,0,0,3
755,"phải chính phủ tặng thủ tướng triệu hai chục lương tiền tặng , thực tế tiền túi ra !",0,0,0,0,3
756,"phải chính phủ tiền túi thủ tướng lương hai chục triệu tiền tặng , thực tế tặng ra !",0,0,0,0,3
757,"phải chính phủ tặng tiền lương hai chục triệu thủ tướng tặng , thực tế tiền túi ra !",0,0,0,0,3
758,"phải ra tặng thủ tướng lương hai chục triệu tiền tặng , thực tế tiền túi chính phủ !",0,0,0,0,3
759,"phải chính phủ tặng thủ tướng lương hai chục thực tế tiền tặng , triệu tiền túi ra !",0,0,0,0,3
760,"phải chính phủ tặng thủ tướng hai chục triệu tiền tặng , tiền túi ra !",0,0,0,0,3
761,"phải chính phủ tặng lương hai chục triệu tiền tặng , thực tế tiền túi ra !",0,0,0,0,3
762,"phải chính phủ tặng thủ tướng lương chục triệu tiền tặng , thực tế tiền túi ra !",0,0,0,0,3
763,"phải chính phủ tặng thủ tướng lương hai chục triệu tặng , thực tế ra !",0,0,0,0,3
764,"phải chính phủ tặng thủ tướng lương hai chục triệu tiền tặng , thực tế tiền túi ra !",0,0,0,0,3
765,"phải chính phủ thủ tướng lương hai chục triệu tiền tặng , thực tế tiền túi ra !",0,0,0,0,3
766,"phải chính phủ tặng thủ tướng lương hai chục tiền tặng , tiền túi ra !",0,0,0,0,3
767,"phải chính phủ tặng thủ tướng lương hai chục triệu tiền tặng , thực tế tiền túi ra !",0,0,0,0,3
768,"dân bớt xoắn thực đấy . ngầm đố biết . gẫy bét rồi . đừng mơ nữa , 3 xác định nghề nghiệp liên rồi , tao g",0,0,0,0,3
769,"dân bớt xoắn theo hình trôn ốc thực đấy . ngầm đố biết . nát bét rồi . đừng mơ thấy nữa , 3 xác định nghề liên rồi , tao g",0,0,0,0,3
770,"dân bớt xoắn thiệt thà đấy . bí mật đố biết . nát bét rồi . đừng mơ nữa , 3 xác định nghề liên rồi , tao g",0,0,0,0,3
771,"dân bớt xoắn thực đấy . kín đáo đố biết . nát bét rồi . đừng mơ nữa , 3 xác định nghiệp liên rồi , tao g",0,0,0,0,3
772,"dân bớt xoắn ốc thực đấy . ngầm đố biết . nát bét rồi . đừng mơ nữa , 3 xác định nghề liên rồi , tao lạng",0,0,0,0,3
773,"dân bớt xoắn thực thà đấy . ngầm đố biết . nát bét rồi . đừng mơ nữa , 3 nhìn nghề liên rồi , tao g",0,0,0,0,3
774,"dân bớt xoắn theo hình trôn ốc thực đấy . ngầm đố biết . nát bét rồi . đừng mơ nữa , 3 xác định nghề liên rồi , tao gram",0,0,0,0,3
775,"dân hạ bớt xoắn thực đấy . ngầm đố biết . nát bét rồi . đừng mơ nữa , 3 định rõ nghề liên rồi , tao g",0,0,0,0,3
776,"dân bớt xoắn thực đấy . thật ngầm đố biết . nát bét rồi . đừng mơ nữa vỡ , 3 xác định nghề liên rồi , tao g",0,0,0,0,3
777,"dân bớt xoắn giảm thực đấy . ngầm đố biết . nát bét rồi . ba đừng mơ nữa , 3 xác định nghề liên rồi , tao g",0,0,0,0,3
778,"dân bớt xoắn thực đấy . ngầm đố biết . nát bét rồi . đừng mơ nữa điều bí mật , 3 xác định nghề liên rồi , tao bí mật g",0,0,0,0,3
779,"dân bớt xoắn thực đấy . ngầm đố biết . hiểu nát bét rồi . đừng mơ nữa , 3 định xác định nghề liên rồi , tao g",0,0,0,0,3
780,"dân bớt ba xoắn thực đấy . ngầm đố biết . nát bét rồi xoắn ốc . đừng mơ nữa , 3 xác định nghề liên rồi , tao g",0,0,0,0,3
781,"dân bớt xoắn thực đấy . ngầm đố biết . nát bét rồi . vỡ đừng mơ nữa , 3 xác định nghề liên rồi , tao định g",0,0,0,0,3
782,"dân bớt xoắn thực đấy . ngầm đố biết . nghiệp nát bét rồi . nghiệp đừng mơ nữa , 3 xác định nghề liên rồi , tao g",0,0,0,0,3
783,"dân bớt xoắn thực đấy . ngầm đố biết . nát hiểu bét rồi xoắn ốc . đừng mơ nữa , 3 xác định nghề liên rồi , tao g",0,0,0,0,3
784,"dân bớt xoắn thực đấy . ngầm đố biết . rồi bét rồi . đừng mơ tao , 3 xác định nghề liên nát , nữa g",0,0,0,0,3
785,"dân bớt xoắn thực đấy . mơ đố nữa . nát bét rồi . đừng ngầm biết , 3 xác định nghề liên rồi , tao g",0,0,0,0,3
786,"dân nữa xoắn thực đấy . ngầm đố biết . nát bét rồi . đừng liên bớt , 3 xác định nghề mơ rồi , tao g",0,0,0,0,3
787,"dân bớt ngầm thực đấy . xoắn đố biết . nát bét rồi . đừng mơ nữa , g xác định nghề liên rồi , tao 3",0,0,0,0,3
788,"dân bớt xoắn thực đấy . ngầm đố biết . nát rồi bét . đừng mơ nữa , 3 xác định nghề liên rồi , tao g",0,0,0,0,3
789,"dân bớt thực xoắn đấy g ngầm đố biết . nát bét rồi . đừng mơ nữa , 3 xác định nghề liên rồi , tao .",0,0,0,0,3
790,"dân bớt xoắn thực đấy . ngầm 3 biết . nát bét rồi . đừng mơ nữa xác định đố , nghề liên rồi , tao g",0,0,0,0,3
791,"dân bớt xoắn thực đấy . ngầm đố rồi . nghề bét biết . đừng mơ nữa , 3 xác định nát liên rồi , tao g",0,0,0,0,3
792,"dân bớt xoắn thực đấy . ngầm đố biết . nát bét rồi . đừng mơ nữa , 3 nghề liên rồi , tao g",0,0,0,0,3
793,"dân xoắn thực đấy . ngầm đố biết . rồi . đừng nữa , 3 xác định nghề liên rồi , tao g",0,0,0,0,3
794,"dân bớt xoắn đấy . ngầm đố biết . nát bét . đừng mơ nữa , 3 nghề liên rồi tao g",0,0,0,0,3
